729	0	0.6	0.9	
730	0	0.2	0.1	
734	1	0.5	0.7	
742	1	0.6	0.8	
743	0	0.9	0.9	
744	1	0.5	0.7	
748	1	0.4	0.6	
749	0	0.7	0.1	
750	0	0.5	0.6	
751	1	0.9	0.7	
755	0	0.3	0.2	
756	0	0.5	0.6	
760	1	0.2	0.7	
761	0	0.8	0.8	
764	0	0.2	0.1	
765	1	0.7	0.8	
768	1	0.7	0.3	
776	0	0.7	0.8	
783	1	0.6	0.9	
786	1	1	0.8	
796	0	0.7	0.3	
798	0	0.7	0.2	
799	1	0.1	0.8	
803	0	1	0.2	
808	0	0.5	0.5	
813	1	0.1	0	
820	1	0.3	0.9	
822	0	0.3	0.1	
823	0	0.6	0	
824	0	0.8	0.9	
828	0	0.3	0.7	
830	0	0.1	0	
833	1	0.7	1	
834	0	0.4	0.8	
835	0	0.1	0.9	
841	1	1	0.7	
843	1	0.9	0.4	
847	0	0.6	0.3	
849	0	0.7	0	
850	1	0.9	0.4	
851	0	0.9	0.7	
854	1	1	0.9	
864	0	0.9	0.3	
876	1	0.2	0	
877	0	0.2	0.5	
880	1	0.9	0.5	
885	1	0.6	0.9	
886	0	0	0.8	
888	0	0.3	0.3	
897	0	1	0.8	
899	1	0	0.1	
900	1	0.7	0.7	
901	0	0.4	1	
906	0	1	0.6	
910	1	0.9	1	
911	0	0.5	1	
913	0	0.9	0.9	
915	1	0.2	0.4	
918	1	0.5	0.3	
919	1	0.8	0.2	
920	1	0.4	0.9	
926	0	0.5	0.5	
928	0	0.8	0.2	
930	0	0	0.1	
931	0	0.8	0.5	
932	0	0.7	0.3	
938	0	0.8	1	
941	0	0.9	0.8	
942	0	0	0.5	
943	1	0.6	0	
945	1	0	0.5	
955	0	1	0.9	
957	0	0.4	0.5	
958	1	0.8	0.2	
963	0	1	0.5	
964	1	1	0.5	
967	1	0.1	1	
968	0	0.8	0.3	
975	1	0.9	0.1	
976	0	0.9	0.6	
977	1	0.7	0.8	
982	1	0.3	0.2	
983	1	0.8	0.7	
984	1	0.9	0.3	
985	1	0	0	
986	0	0.8	0.2	
987	1	0.7	0.9	
997	0	0.4	0.5	
998	1	0.3	0.4	
999	1	0.6	0.1	
1007	0	0.3	0.3	
1025	0	0.8	0.1	
1030	1	0.9	0.6	
1031	0	0.9	0.9	
1033	0	0.1	0.2	
1034	1	0.8	0.4	
1044	1	0.5	0.8	
1045	0	0.5	0.6	
1047	1	0.7	0.8	
1049	0	0	0.8	
1052	1	0.7	1	
1057	0	0.9	0.4	
1058	1	0.4	0.2	
1059	0	0.5	1	
1061	0	0.2	0.7	
1062	0	0.6	0.8	
1066	1	0.6	0.8	
1073	1	0.5	0.4	
1077	1	0.2	0	
1078	1	0.7	0	
1080	0	0.6	0.1	
1092	0	0.1	0.3	
1093	0	0.3	0.2	
1095	0	0.7	0.9	
1105	0	0.8	0.9	
1106	0	0.7	1	
1109	1	0.4	0.5	
1111	1	0.2	0.5	
1112	0	0.5	0.4	
1115	1	0.9	0.2	
1120	0	0.4	0.6	
1121	0	0.1	0.1	
1123	0	0.6	0.7	
1126	1	0.6	0.7	
1138	1	0.1	0.4	
1141	1	0.4	0.4	
1144	1	0.7	0	
1149	0	1	0.3	
1152	0	0.6	0.2	
1157	1	0.2	0.6	
1163	1	0.8	0.1	
1166	1	0.9	0.4	
1167	1	1	0.6	
1168	1	0.1	0.3	
1175	0	0.8	0.8	
1180	1	0.2	1	
1191	1	0.3	0.8	
1207	1	0.8	0.2	
1218	1	1	0.3	
1220	1	0.7	1	
1225	0	0.9	0	
1233	1	0.2	0.6	
1235	1	0.5	0.4	
1238	0	0.4	0.1	
1244	1	0	0.8	
1253	1	0.2	0.7	
1254	1	0.9	1	
1256	0	0.8	0.5	
1257	1	0	0.8	
1258	1	0.4	1	
1260	0	0.6	0.1	
1261	0	0	0.7	
1262	0	1	0.3	
1264	0	1	0.8	
1265	0	0.2	0.2	
1266	1	0.6	0.3	
1278	1	0.6	0.8	
1282	1	0.7	0.8	
1285	1	0.5	0	
1286	0	0.4	0.3	
1287	0	0.1	0.4	
1288	0	0	0.4	
1289	1	0.1	0.5	
1292	0	0.5	0	
1293	0	0.7	1	
1295	0	0.4	0.6	
1300	0	1	0.9	
1303	1	0.6	0.1	
1306	1	1	0.7	
1308	0	1	0	
1314	0	0	0.5	
1322	1	0.8	0.4	
1324	1	0.1	0.4	
1330	0	0.8	0.4	
1332	1	0.8	0.3	
1339	0	0	0.8	
1340	0	0.5	0.9	
1341	0	0.2	0.6	
1343	0	0.5	0.4	
1344	1	1	0.9	
1346	1	0.8	0.1	
1347	1	0	0.8	
1353	1	0.7	1	
1354	0	0.3	0.9	
1357	1	0.8	0.1	
1358	1	0.8	0.6	
1359	0	0.9	0.6	
1378	0	0.2	0.4	
1379	0	0.3	0.8	
1381	0	0.7	1	
1382	0	0.5	1	
1383	0	0.5	0.7	
1384	1	0.9	0.6	
1387	0	0.3	0.9	
1390	0	0.8	0.5	
1391	0	1	0.6	
1403	1	0.6	0.2	
1405	1	0.4	1	
1410	1	0.9	0.3	
1415	1	0.4	0.7	
1440	1	0.6	0.7	
1442	1	0.7	0.8	
1451	1	0.7	0.1	
1452	1	0.4	0.2	
1455	0	0.3	0.2	
1460	1	0.4	0.4	
1462	1	1	1	
1463	1	0.6	0.6	
1464	0	0.1	0.6	
1466	0	0.9	1	
1468	1	0.6	0.4	
1472	1	0.2	0.5	
1475	1	0.7	0.4	
1476	0	0.3	0	
1477	0	0	0.7	
1479	0	1	0.3	
1482	0	0.4	0.7	
1493	1	0	0	
1501	1	0.7	0.9	
1503	1	0.8	0.6	
1516	1	0.4	0.5	
1519	1	1	0.4	
1522	0	0.5	0.5	
1524	0	0.6	0.2	
1527	1	0.9	0.7	
1535	0	0.7	0.3	
1544	1	0.3	0.5	
1549	1	0.3	1	
1551	0	0.4	1	
1552	1	0.2	0.2	
1553	1	0.2	1	
1555	0	0.9	0.4	
1558	1	1	0.4	
1574	1	0.2	0.4	
1580	1	1	0.9	
1582	1	0.6	0.4	
1583	0	0.7	0.3	
1584	0	1	0.4	
1596	0	0	0.9	
1597	1	0.7	0.9	
1598	1	0.3	0	
1599	0	0.2	0.7	
1608	1	0.7	1	
1617	0	0.3	0.3	
1628	0	0.4	0.5	
1630	0	0.9	0.9	
1632	0	0.1	0.9	
1633	0	0.1	0.4	
1634	1	0.6	0.1	
1637	0	0.1	0.6	
1646	1	0.4	0.6	
1647	0	0.1	0.5	
1648	1	0.6	0.6	
1652	0	0.7	0.9	
1665	0	0.4	0.4	
1666	1	0.1	0.9	
1667	1	0.3	0.9	
1672	1	1	0.9	
1679	1	0	0.3	
1680	1	0.8	0.7	
1687	0	0.8	0.6	
1689	0	1	0.7	
1690	1	1	1	
1692	0	0.7	0.5	
1693	0	1	0	
1716	1	0.3	0.4	
1723	0	0.5	0.1	
1726	1	0.9	0	
1727	1	0.3	0.6	
1729	1	0.3	0.8	
1732	1	0.9	0.2	
1745	0	0.8	0.4	
1746	0	0.6	0.6	
1753	1	0.7	0.4	
1754	0	0	0.1	
1757	0	0.3	0.4	
1769	0	0.2	0.8	
1778	0	0.5	0.5	
1781	1	0.9	0.3	
1783	1	0.1	0.6	
1788	1	0.4	0	
1789	1	0.1	0.9	
1792	0	0.8	0.8	
1800	0	0.1	0.3	
1806	0	0	0.5	
1810	1	0.5	0	
1817	0	0.6	0.6	
1819	1	0	0	
1823	0	0.4	0.4	
1826	0	0.7	0.5	
1827	1	1	0.8	
1834	1	0.5	0.6	
1835	1	0.1	0.6	
1836	1	0.5	0.1	
1837	1	0	0	
1840	0	0.1	0.5	
1841	0	0.9	0.8	
1846	0	0.5	0	
1848	0	0.4	0.9	
1851	1	0	0	
1855	0	0.3	0.5	
1860	0	0	0.4	
1865	1	0.1	0.7	
1866	0	0.9	0.8	
1869	0	0.9	1	
1873	0	0	0.1	
1879	0	0.3	0.3	
1886	0	0.4	0.6	
1889	0	0.9	0.6	
1893	0	0	0.9	
1899	0	0.6	0.6	
1900	0	0.7	0.2	
1905	1	0.5	0.2	
1916	1	0.2	0.7	
1920	0	0.1	0.8	
1927	1	1	0.9	
1929	1	0.6	0.1	
1933	1	0.9	1	
1936	0	0.1	0.3	
1941	0	0.6	0.5	
1942	1	0.2	0.7	
1943	1	0.6	0.7	
1945	1	0.4	0.8	
1946	0	0.8	0.1	
1949	1	0.8	0.4	
1951	1	0.7	0.4	
1952	0	0.4	0	
1953	0	0	0.1	
1955	1	0.1	0.9	
1956	0	0.1	0.4	
1958	0	0.3	0.5	
1959	0	0.4	0.6	
1961	0	0.4	0.3	
1964	0	0	0.7	
1965	0	0.5	0.6	
1966	1	0.9	0.1	
1968	0	0.7	0.2	
1980	0	0.9	0.7	
1986	0	0.1	0.3	
1987	0	0.9	1	
1989	0	0.8	0.7	
1991	0	0.4	0.5	
1992	1	0.2	0	
1993	0	0.2	0.2	
1995	0	0.8	0.8	
2003	0	0	0.5	
2004	0	0.8	0.3	
2008	1	0.7	0.7	
2009	1	0.2	0.8	
2011	1	0.6	0.5	
2017	1	1	0.7	
2021	1	0.1	0.7	
2026	1	0.1	0.9	
2027	0	0.3	0.7	
2028	1	0.7	1	
2035	1	0.4	0.8	
2042	0	0.9	0.5	
2043	1	0.1	0.4	
2048	1	0.5	0.2	
2053	1	0.7	0.1	
2054	0	0	0.2	
2057	0	0.3	1	
2058	1	0.5	0	
2060	1	0.1	0.9	
2062	0	0.4	0.7	
2067	0	0.8	0.7	
2069	0	0.7	0.4	
2070	0	0.9	0	
2071	1	1	0.1	
2075	1	1	0.8	
2076	0	0.3	0.8	
2079	0	0.8	0.4	
2082	1	0.4	1	
2084	0	0.1	0.3	
2085	1	0	0.4	
2086	1	0.1	1	
2087	0	0	0.7	
2088	0	0.4	0.3	
2096	0	0.5	0.5	
2097	0	0.4	0.5	
2118	0	0.8	0.6	
2122	0	1	0.8	
2131	1	0.9	0.7	
2132	1	0.7	0.8	
2133	1	0.5	0.2	
2134	1	0.6	0.6	
2138	1	0.1	0.4	
2144	0	1	0	
2149	0	0.5	0.6	
2150	0	1	0.8	
2165	1	0.9	0.9	
2187	0	1	0.5	
2190	1	0.7	0.3	
2191	1	0.4	0.4	
2192	1	0.8	0.4	
2195	0	0.8	0.5	
2199	0	0.7	0.9	
2210	1	0.9	0.9	
2214	0	0.1	0.4	
2215	0	0.2	0.7	
2227	1	0.9	0.5	
2229	1	1	0	
2230	1	0.7	0.7	
2234	0	0	0	
2235	0	0.4	0.8	
2236	0	0.2	0.6	
2237	1	0.4	0	
2240	1	0.8	0.2	
2241	0	0.6	0.5	
2243	1	0.4	0.1	
2248	0	0.8	0.5	
2249	0	0.4	0.1	
2251	1	0.5	0.8	
2252	1	0.1	0.7	
2253	1	0.6	0.6	
2254	1	0.9	0.9	
2258	0	0.4	0.6	
2259	0	0.3	0.1	
2260	0	0.5	1	
2261	0	0.7	0.2	
2262	0	0	0	
2263	0	0.7	0.7	
2266	1	0.5	0.5	
2267	1	0.1	0.3	
2271	0	0.6	0.7	
2275	1	0.3	0.7	
2281	1	0.7	1	
2283	0	0.5	0.2	
2285	1	0.7	0.3	
2286	1	0	0.3	
2287	1	0.6	0.5	
2288	1	0.9	0.3	
2299	0	0.8	0.4	
2300	0	0	0.3	
2301	0	0.3	0.7	
2302	0	0.5	0.5	
2304	1	0.4	0.8	
2306	1	0.5	0.7	
2309	0	0	1	
2312	1	0.4	0.7	
2314	0	0.8	0.3	
2316	0	0.6	0.9	
2323	0	0.8	0.8	
2324	1	0.4	0.4	
2325	0	0.2	0.6	
2326	1	1	0.4	
2329	0	0.1	0.4	
2334	1	1	0.3	
2339	0	1	0.1	
2341	0	0.7	0.2	
2342	1	0.8	0.7	
2346	1	0.1	0.7	
2347	0	0.9	0.5	
2349	1	1	0.9	
2351	1	0.2	0.5	
2352	0	0.2	0.7	
2356	1	0.8	1	
2359	1	0.4	0.4	
2360	1	0.7	0.9	
2364	0	0.3	0.5	
2367	0	0.5	0.6	
2368	0	0.2	0.6	
2370	0	0.5	0	
2376	1	0.9	0.9	
2380	0	0.7	0.7	
2381	0	0.8	0.3	
2387	0	0.1	0.2	
2393	0	0	0.7	
2395	1	0.4	1	
2406	0	0.4	0.6	
2407	1	0.3	0.7	
2408	1	0.4	0.1	
2409	1	0.8	0.6	
2411	1	0.1	0.4	
2412	0	0.7	0	
2414	1	0.7	0.2	
2415	0	0.9	0.9	
2418	0	0.2	0.4	
2419	1	0.3	0.4	
2421	0	1	0	
2422	1	0.8	0.9	
2427	1	0.1	0.6	
2431	0	0.8	0.7	
2433	1	0.5	0.8	
2434	1	0.7	0.8	
2435	0	0.5	0.8	
2436	0	0.6	0.2	
2441	1	0.9	0.7	
2448	0	0.6	0.4	
2449	1	0.9	0.5	
2452	1	0.5	0.9	
2454	1	1	0.5	
2457	1	0.7	0.4	
2458	1	0.8	0	
2460	0	0.3	0.9	
2463	0	1	1	
2464	1	0.1	0.3	
2467	0	0	0.4	
2475	1	0.4	0.7	
2488	1	0.7	0.6	
2489	0	0.7	0.4	
2491	0	1	0.7	
2495	1	0.7	0	
2500	0	0.7	0.1	
2502	0	0.9	0.6	
2506	0	0	0.4	
2514	1	0.6	0.3	
2516	0	0.9	0	
2521	1	0.5	0.3	
2522	1	0.9	0.3	
2523	0	0.9	0.1	
2524	0	0.7	0.2	
2525	0	0.8	0.6	
2526	1	0.1	0.2	
2528	0	0.2	0.3	
2530	0	0	0.4	
2532	1	0.8	0.3	
2537	0	0	0.8	
2539	0	0.2	0.2	
2540	1	0.5	0.6	
2542	1	0.9	0.7	
2543	1	1	0.5	
2545	1	0	0.8	
2548	1	0.5	0.4	
2556	0	0.3	0.8	
2557	0	1	0.8	
2558	1	0.1	0.4	
2559	0	0.6	0.7	
2562	1	0.8	0.1	
2564	1	0.3	0.1	
2566	1	0.1	0.3	
2567	0	0.1	0	
2571	0	0	0.7	
2574	0	0.7	0.6	
2577	1	0.4	1	
2584	1	0	0.9	
2589	0	0.9	0.4	
2590	0	0.6	0.7	
2601	0	0.2	0.2	
2602	1	1	0	
2603	0	0.8	0.8	
2605	1	0.8	0.8	
2607	0	0	0.7	
2609	1	0	0.8	
2610	1	0	0.6	
2612	1	0.2	0.7	
2616	1	0.9	1	
2617	1	0.7	1	
2622	0	0.6	0.3	
2623	0	0.8	0	
2631	1	0.5	1	
2632	0	0.9	0.7	
2633	1	0.1	0.9	
2635	1	0.4	0.5	
2638	1	0.1	0	
2640	1	0.2	0.9	
2642	1	0.7	1	
2651	1	0.5	0.9	
2655	1	0.7	0.7	
2656	1	0.4	0.2	
2657	0	0.5	0.1	
2659	1	0.9	0.3	
2661	1	0.4	0.8	
2662	1	0.2	0.8	
2664	1	0.6	0.3	
2665	1	0.9	0	
2666	0	0.2	0.5	
2667	1	0.3	0.4	
2670	0	0.5	0	
2672	1	1	0.8	
2674	0	0.6	0.9	
2675	0	0.8	0.4	
2679	0	0.2	0.5	
2680	0	0.8	0.8	
2682	0	0	0	
2690	0	0.9	0.1	
2693	0	0.3	1	
2694	1	0.7	0.8	
2696	1	0	0.6	
2697	1	0.9	0.7	
2698	0	1	1	
2699	0	0.9	0.1	
2701	0	0.1	0.3	
2705	0	0	0.7	
2706	1	0.2	0.6	
2709	0	0.7	0.3	
2711	0	0.5	0.3	
2712	0	0.3	0.3	
2721	0	0.8	0.4	
2730	0	0.8	0.7	
2736	0	0.2	0.6	
2741	0	1	0.5	
2742	1	0.5	0	
2743	0	0.2	0.5	
2746	0	0.9	1	
2748	1	0	0	
2750	1	0.6	0.1	
2754	0	0.6	0	
2757	1	0.9	1	
2761	0	0	0.6	
2763	0	0.5	0.9	
2767	0	0.2	0.1	
2769	0	0.3	0.6	
2773	0	0.2	0	
2774	1	0.9	0.5	
2780	0	0.7	0	
2781	0	0.9	0.6	
2782	0	0.3	0.1	
2783	1	0.5	0.7	
2786	1	0.7	0.9	
2787	1	0.7	0.1	
2797	0	0.8	0.8	
2798	1	0.3	0.2	
2799	0	1	0.2	
2801	0	0.3	0.2	
2803	1	0.7	1	
2805	0	0.2	0.2	
2807	1	0.9	0.7	
2810	0	0.4	0	
2811	0	0.2	0.8	
2813	1	0	0.9	
2815	1	0.2	0.5	
2820	0	0.1	0.2	
2825	0	0.9	0.6	
2828	1	0.2	0.3	
2829	1	0.2	0.9	
2832	0	0.8	0.7	
2836	1	0.7	0.4	
2838	0	0.1	0.7	
2839	0	0.5	0.4	
2841	1	0	0.3	
2842	0	0.5	0.9	
2844	1	1	0.7	
2845	1	0.8	1	
2846	0	0.4	0.7	
2847	1	0.4	0.3	
2851	1	0.8	0.2	
2855	1	0.6	0.7	
2861	0	0.1	0.2	
2862	1	0.7	0.4	
2871	0	0.6	0.3	
2873	1	0.6	0.9	
2875	1	1	0.3	
2877	1	0.6	0.6	
2880	1	0.5	0.5	
2881	0	0.5	1	
2883	1	0.3	0.9	
2892	0	0.1	0.2	
2897	1	0.9	0.1	
2902	0	0.4	0.6	
2903	1	0.6	1	
2904	1	0.9	0.4	
2905	1	0.5	0.9	
2908	1	0.9	0.6	
2912	1	0.9	0	
2914	0	0.2	0.4	
2915	0	0	0.1	
2916	0	0.4	0.9	
2917	0	0.9	0.7	
2925	1	0.9	0.6	
2928	1	0.5	0.4	
2929	0	0.3	0.8	
2939	1	0.4	0.3	
2940	0	0.5	0	
2941	0	0	0.5	
2942	1	0.5	0.4	
2943	0	0.8	0	
2944	1	0.4	1	
2946	1	0	1	
2950	1	0.8	0.6	
2952	1	0	0.7	
2953	1	0.2	0.1	
2954	1	1	0.4	
2955	1	0.7	0.4	
2957	1	0.3	0.3	
2958	0	0	0.7	
2959	0	0.3	0.5	
2960	0	1	0.4	
2961	0	0.4	0.3	
2962	1	0.9	0.3	
2967	1	0.9	0.1	
2971	1	0.7	0.2	
2974	0	0	1	
2979	0	0.7	0.2	
2980	1	0.5	0.5	
2983	0	1	0	
2989	1	0.3	0.8	
2993	0	0.8	1	
2995	0	0.9	0.8	
2996	1	1	0.1	
3000	1	0.9	0.4	
3017	1	0.1	0.5	
3019	1	1	0.8	
3021	1	0.7	0.8	
3023	1	1	0.3	
3025	0	0.3	0.9	
3028	1	0.1	0.1	
3029	0	0.3	0.1	
3032	0	0.3	1	
3035	1	0	0.7	
3039	0	0.6	0.3	
3040	1	0.1	0.7	
3043	0	0	0.7	
3047	0	0.3	1	
3048	1	0	0.7	
3051	1	0.9	1	
3053	0	0.5	0.7	
3055	1	0.8	0.1	
3056	1	0.4	0.7	
3057	0	1	0.1	
3058	0	1	0.8	
3062	0	0.7	0.4	
3066	0	0.4	0.7	
3067	1	0.1	0	
3069	1	0.6	0.7	
3071	1	0.9	0.5	
3073	0	0.1	0.7	
3074	1	0.7	0.8	
3075	0	0.4	0.7	
3078	0	0.1	0	
3080	1	0.9	0	
3082	1	1	0.9	
3086	0	0.6	0.3	
3090	1	0.7	0.4	
3091	0	0.2	0.4	
3093	0	0.3	0.5	
3101	1	0	1	
3102	0	0.3	0.9	
3106	1	0.1	0.7	
3107	0	0.1	0.1	
3108	1	0.4	0.9	
3110	0	1	0.3	
3118	0	0.1	0.6	
3119	0	0.6	0.3	
3123	1	0.6	0.1	
3127	0	0.1	0.5	
3137	1	0.7	0.9	
3138	0	0.1	0.8	
3142	1	0.6	0	
3146	0	1	0.2	
3151	0	1	0.3	
3152	1	0.8	0.3	
3153	0	0.9	0.4	
3156	0	0.1	0.7	
3157	1	0.2	1	
3158	0	0	0.6	
3159	0	0.3	0.5	
3166	0	0.8	0.2	
3171	1	0.1	0.9	
3172	1	0.6	0.7	
3180	0	0.7	0.4	
3182	1	0.4	0.4	
3186	1	1	0.4	
3189	1	0	0.9	
3190	0	0.3	0.5	
3212	1	0.5	0.5	
3213	1	0.8	0.8	
3215	0	0.2	0.5	
3216	1	1	0.2	
3217	1	0.2	0.1	
3221	0	0.8	0.4	
3222	0	0.9	0.5	
3237	0	0.5	0.5	
3238	1	0.5	0.1	
3242	1	0.1	0	
3248	0	1	0.5	
3249	1	0.4	0	
3250	1	0.3	0.9	
3251	0	0.3	0.9	
3268	1	0	0.3	
3269	1	0.9	0.8	
3281	1	0.5	0.5	
3282	0	1	0	
3283	1	0.5	0.9	
3288	1	0.6	0.6	
3289	1	0.7	0.4	
3290	1	0.4	0.5	
3295	1	0.2	0.9	
3296	0	0.4	0.7	
3300	1	0.7	0.3	
3302	1	1	0.1	
3303	1	0.2	0.7	
3304	0	0.9	0.5	
3305	1	0	0.5	
3308	0	0.7	0.9	
3311	0	0.4	0	
3312	1	0.9	0.2	
3317	1	0.1	1	
3319	0	0.9	0.9	
3322	1	0.5	0.9	
3325	1	0.4	0.4	
3326	1	0.2	0.8	
3327	0	0.6	0.4	
3331	1	0.4	0.1	
3333	1	0.4	0.2	
3334	1	0.7	0.4	
3343	1	0.9	0.3	
3352	1	0.7	0.9	
3353	1	1	0.6	
3354	0	0.4	1	
3356	1	0.2	0.3	
3358	1	0.6	0.7	
3360	1	0.3	0.7	
3363	1	0.9	0.8	
3364	0	0.8	0.9	
3365	0	0.8	0.3	
3374	0	0.8	0	
3375	1	1	0	
3384	0	0.2	0.2	
3387	1	0.4	0.9	
3389	0	0.7	0.2	
3399	0	0.2	0.5	
3400	1	0.2	1	
3402	1	0.8	0.9	
3403	0	0.3	0	
3404	0	0.2	0.1	
3406	1	0.2	1	
3407	0	0	0.5	
3408	1	0.9	0.3	
3412	1	0.6	0.2	
3415	0	0.2	0.7	
3416	0	0.1	0	
3420	1	0	0.6	
3422	0	0.1	0.6	
3424	0	0.2	0.6	
3425	0	0.8	0.1	
3430	1	0.5	0.7	
3433	0	0.6	0.2	
3435	0	0.5	0.4	
3442	0	0	0.4	
3448	0	0.8	0.9	
3450	0	0.5	0.2	
3456	1	0.9	0.7	
3457	0	0.8	0.7	
3458	0	0.7	1	
3460	1	0.8	0.5	
3462	1	0.3	0.4	
3463	1	1	0.6	
3465	0	1	0.9	
3466	0	0.8	0.6	
3467	1	0.1	0.6	
3472	1	0.1	0.9	
3473	0	0.4	0.3	
3478	1	0.2	0	
3482	1	0.1	0.3	
3483	1	0.5	0.3	
3484	1	0.5	0.9	
3492	0	1	0.7	
3493	0	0.7	0.5	
3496	0	0.1	0	
3502	0	0	0	
3511	0	0.2	0.2	
3514	1	0.9	1	
3515	0	1	0.1	
3518	0	1	0.7	
3519	1	0.1	0.4	
3522	1	0.3	0.8	
3523	0	0.9	0.8	
3524	1	0.4	1	
3527	1	0.5	0.8	
3528	1	0.9	0.4	
3530	1	0	0.3	
